avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
8.167,0.321,0.012,0.019,0.637,0.505,0.037,0.215,0.393,0,-1,0.665,phishing
8.167,0.75,0.028,0.2,0.139,5.4,0.037,0.4,0,0,-1,0.797,benign
8.167,0.75,0.028,0.2,0.139,5.4,0.037,0.4,0,0,-1,0.797,benign
8.167,0.75,0.028,0.2,0.139,5.4,0.037,0.4,0,0,-1,0.797,benign
8.167,0.692,0.026,0.118,0.218,3.177,0.037,0.412,0,0,-1,0.827,phishing
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.316,0.639,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.316,0.639,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.316,0.639,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.303,0.611,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.303,0.611,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.303,0.611,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.263,0.528,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.263,0.528,-1,0.898,malware
8.167,0.711,0.026,0.133,0.197,3.6,0.037,0.467,0.263,0.528,-1,0.898,malware
8.167,0.74,0.027,0.167,0.164,4.5,0.037,0.5,0.233,0.81,-1,0.843,malware
8.167,0.74,0.027,0.167,0.164,4.5,0.037,0.5,0.233,0.81,-1,0.843,malware
8.167,0.74,0.027,0.167,0.164,4.5,0.037,0.5,0.233,0.81,-1,0.843,malware
8.167,0.659,0.024,0.095,0.256,2.571,0.037,0.524,0,0,-1,0.824,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.338,0.781,-1,0.917,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.284,0.656,-1,0.917,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.284,0.656,-1,0.917,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.284,0.656,-1,0.917,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.284,0.656,-1,0.917,phishing
8.167,0.73,0.027,0.154,0.176,4.154,0.037,0.769,0.23,0.531,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.333,0.781,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.28,0.656,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.28,0.656,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.28,0.656,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.28,0.656,-1,0.917,phishing
8.167,0.733,0.027,0.154,0.173,4.231,0.036,0.769,0.227,0.531,-1,0.917,phishing
8.167,0.611,0.022,0.071,0.311,1.964,0.036,0.786,0,0,-1,0.76,phishing
8.167,0.784,0.014,0.087,0.166,4.739,0.018,0.696,0.151,0,-1,0.805,phishing
8.143,0.827,0.212,2.2,0.096,8.6,0.256,0.7,0.087,0.13,0,0.857,benign
8.143,0.759,0.024,0.154,0.157,4.846,0.032,0.462,0.349,0.528,-1,0.792,malware
8.143,0.759,0.024,0.154,0.157,4.846,0.032,0.462,0.349,0.528,-1,0.792,malware
8.143,0.759,0.024,0.154,0.157,4.846,0.032,0.462,0.349,0.528,-1,0.792,malware
8.143,0.788,0.025,0.2,0.125,6.3,0.032,0.5,0,0,-1,0.88,spam
8.143,0.7,0.022,0.1,0.222,3.15,0.032,0.5,0.178,0,-1,0.696,phishing
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
8.143,0.703,0.022,0.1,0.22,3.2,0.031,0.35,0.264,0,-1,0.852,phishing
8.143,0.781,0.024,0.182,0.134,5.818,0.031,0.364,0.268,0.367,-1,0.842,phishing
8.143,0.736,0.023,0.125,0.184,4,0.031,0.563,0.253,0.367,-1,0.863,phishing
8.143,0.688,0.022,0.091,0.237,2.909,0.031,0.682,0.097,0.257,-1,0.87,phishing
8.143,0.711,0.022,0.105,0.211,3.368,0.031,0.842,0.244,0.625,-1,0.817,phishing
8.125,0.766,0.021,0.133,0.16,4.8,0.028,0.6,0,0,-1,0.77,benign
8.125,0.849,0.012,0.105,0.111,7.684,0.014,0.368,0.227,0,-1,0.808,phishing
8.111,0.73,0.018,0.087,0.207,3.522,0.025,0.696,0.189,0,-1,0.804,phishing
8.111,0.827,0.02,0.2,0.102,8.1,0.025,0.8,0.184,-1,-1,0.699,benign
8.1,0.827,0.018,0.167,0.109,7.583,0.022,0.5,0.027,0,-1,0.797,phishing
8.1,0.826,0.018,0.167,0.11,7.5,0.022,0.5,0.028,0,-1,0.797,phishing
8.1,0.783,0.017,0.111,0.157,5,0.022,0.611,0,0,-1,0.82,phishing
8.091,0.839,0.017,0.167,0.102,8.25,0.02,0.5,0.22,-1,-1,0.721,malware
8.091,0.839,0.017,0.167,0.102,8.25,0.02,0.5,0.22,-1,-1,0.721,malware
8.091,0.839,0.017,0.167,0.102,8.25,0.02,0.5,0.22,-1,-1,0.721,malware
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.2,0.719,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.192,0.688,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.192,0.688,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.192,0.688,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.184,0.656,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.184,0.656,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.184,0.656,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.176,0.625,-1,0.883,phishing
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.16,0.563,-1,0.883,phishing
8.083,0.783,0.015,0.087,0.167,4.696,0.019,0.696,0.152,0,-1,0.805,phishing
8,0.88,0.641,10.714,0.06,14.714,0.728,0.714,0.128,0.197,0.2,0.797,benign
8,0.722,0.458,2.539,0.181,4,0.635,0.846,0.042,0,0,0.834,benign
8,0.346,0.039,0.074,0.519,0.667,0.111,0.482,0,0,-1,0.807,phishing
8,0.409,0.046,0.105,0.432,0.947,0.111,0.632,0,0,-1,0.842,phishing
8,0.4,0.044,0.1,0.444,0.9,0.111,0.65,0,0,-1,0.797,phishing
8,0.375,0.042,0.087,0.479,0.783,0.111,0.739,0.625,1,-1,0.832,phishing
8,0.641,0.064,0.238,0.269,2.381,0.1,0.524,0,0,0,0.797,malware
8,0.641,0.064,0.238,0.269,2.381,0.1,0.524,0,0,0,0.797,malware
8,0.5,0.039,0.105,0.365,1.368,0.077,0.368,0.192,0.24,-1,0.817,phishing
8,0.419,0.032,0.069,0.468,0.897,0.077,0.655,0.097,0.24,-1,0.805,phishing
8,0.473,0.036,0.091,0.4,1.182,0.077,0.727,0,0,-1,0.862,Defacement
8,0.433,0.033,0.074,0.45,0.963,0.077,0.741,0,0,-1,0.795,malware
8,0.433,0.033,0.074,0.45,0.963,0.077,0.741,0,0,-1,0.795,malware
8,0.529,0.039,0.118,0.333,1.588,0.074,0.353,0.471,1,-1,0.77,phishing
8,0.54,0.04,0.125,0.32,1.688,0.074,0.563,0.28,1,-1,0.863,phishing
8,0.551,0.041,0.133,0.306,1.8,0.074,0.867,0.49,1,-1,0.851,phishing
8,0.593,0.034,0.118,0.288,2.059,0.057,0.412,0,0,-1,0.834,Defacement
8,0.556,0.032,0.095,0.333,1.667,0.057,0.524,0.016,0,-1,0.824,phishing
8,0.66,0.038,0.182,0.208,3.182,0.057,0.727,0.019,0,-1,0.947,benign
8,0.547,0.031,0.091,0.344,1.591,0.057,0.727,0,0,-1,0.862,Defacement
8,0.629,0.029,0.105,0.271,2.316,0.046,0.368,0.357,0.581,-1,0.833,phishing
8,0.71,0.032,0.2,0.161,4.4,0.046,0.4,0,0,-1,0.797,benign
8,0.71,0.032,0.2,0.161,4.4,0.046,0.4,0,0,-1,0.797,benign
8,0.721,0.033,0.2,0.164,4.4,0.046,0.5,0,0,-1,0.88,spam
8,0.786,0.036,0.4,0.089,8.8,0.046,0.6,0,0,-1,0.828,benign
8,0.677,0.031,0.143,0.215,3.143,0.046,0.643,0,0,-1,0.836,benign
8,0.721,0.033,0.2,0.164,4.4,0.046,0.7,0.295,0.75,-1,0.857,benign
8,0.603,0.027,0.091,0.301,2,0.046,0.727,0,0,-1,0.862,Defacement
8,0.657,0.03,0.125,0.239,2.75,0.046,0.875,0,0,-1,0.832,malware
8,0.638,0.029,0.111,0.261,2.444,0.046,0.889,0,0,-1,0.787,malware
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.257,0.844,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.248,0.813,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.239,0.781,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.239,0.781,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.229,0.75,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.229,0.75,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.229,0.75,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.22,0.719,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.22,0.719,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.22,0.719,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.22,0.719,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.211,0.688,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.202,0.656,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.193,0.625,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.184,0.594,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.174,0.563,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.165,0.531,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.165,0.531,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.165,0.531,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.165,0.531,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.156,0.5,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.156,0.5,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.156,0.5,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.138,0.438,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.138,0.438,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.128,0.406,-1,0.703,phishing
8,0.413,0.018,0.035,0.523,0.79,0.044,0.281,0.119,0.375,-1,0.703,phishing
8,0.747,0.028,0.2,0.141,5.3,0.038,0.4,0,0,-1,0.797,benign
8,0.663,0.025,0.105,0.238,2.79,0.038,0.474,0.25,0,-1,0.867,phishing
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.355,0.639,-1,0.938,malware
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.355,0.639,-1,0.938,malware
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.355,0.639,-1,0.938,malware
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.329,0.611,-1,0.938,malware
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.329,0.611,-1,0.938,malware
8,0.697,0.026,0.125,0.211,3.313,0.038,0.563,0.329,0.611,-1,0.938,malware
8,0.803,0.03,0.333,0.091,8.833,0.038,0.667,0,0,-1,1,benign
8,0.631,0.024,0.083,0.286,2.208,0.038,0.75,0,0,-1,0.735,phishing
8,0.675,0.025,0.105,0.238,2.842,0.037,0.632,0.263,0.656,-1,0.817,phishing
8,0.675,0.025,0.105,0.238,2.842,0.037,0.632,0.238,0.594,-1,0.817,phishing
8,0.675,0.025,0.105,0.238,2.842,0.037,0.632,0.175,0.438,-1,0.817,phishing
8,0.675,0.025,0.105,0.238,2.842,0.037,0.684,0.25,0.594,-1,0.833,phishing
8,0.579,0.019,0.053,0.355,1.632,0.032,0.316,0.215,0,-1,0.76,phishing
8,0.738,0.024,0.133,0.179,4.133,0.032,0.533,0.31,0.431,-1,0.851,malware
8,0.738,0.024,0.133,0.179,4.133,0.032,0.533,0.31,0.431,-1,0.851,malware
8,0.677,0.022,0.087,0.247,2.739,0.032,0.565,0.226,0.531,-1,0.786,phishing
8,0.721,0.023,0.118,0.198,3.647,0.032,0.588,0.349,0.533,-1,0.874,malware
8,0.721,0.023,0.118,0.198,3.647,0.032,0.588,0.349,0.533,-1,0.874,malware
8,0.721,0.023,0.118,0.198,3.647,0.032,0.588,0.349,0.533,-1,0.874,malware
8,0.685,0.022,0.091,0.239,2.864,0.032,0.591,0,0,-1,0.814,phishing
8,0.738,0.024,0.133,0.179,4.133,0.032,0.6,0.25,0,-1,0.77,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.292,0.813,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.27,0.75,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.247,0.688,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.247,0.688,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.225,0.625,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.225,0.625,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.225,0.625,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.225,0.625,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.225,0.625,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.214,0.594,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.202,0.563,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.202,0.563,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.191,0.531,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.18,0.5,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.157,0.438,-1,0.808,phishing
8,0.708,0.023,0.105,0.214,3.316,0.032,0.632,0.135,0,-1,0.867,phishing
8,0.663,0.021,0.08,0.263,2.52,0.032,0.72,0.242,0,-1,0.791,phishing
8,0.798,0.023,0.2,0.112,7.1,0.028,0.4,0,0,-1,0.797,benign
8,0.637,0.018,0.059,0.301,2.118,0.028,0.824,0.195,0.688,-1,0.678,phishing
8,0.757,0.019,0.105,0.178,4.263,0.025,0.474,0.056,0,-1,0.823,phishing
8,0.717,0.018,0.08,0.221,3.24,0.025,0.72,0.186,0.656,-1,0.757,phishing
8,0.717,0.018,0.08,0.221,3.24,0.025,0.72,0.177,0.625,-1,0.757,phishing
8,0.825,0.021,0.2,0.103,8,0.025,0.8,0.186,0.217,-1,0.699,benign
8,0.741,0.019,0.095,0.194,3.81,0.025,0.857,0.009,0.013,-1,0.87,benign
8,0.742,0.017,0.083,0.2,3.708,0.023,0.583,0.125,0,-1,0.816,phishing
8,0.802,0.018,0.133,0.135,5.933,0.023,0.667,0.027,0,-1,0.966,phishing
8,0.84,0.019,0.2,0.094,8.9,0.023,0.8,0.17,0.217,-1,0.699,benign
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.811,0.015,0.111,0.136,5.944,0.019,0.5,0.099,0.134,-1,0.82,spam
8,0.848,0.015,0.143,0.101,8.357,0.017,0.286,0.399,0.719,-1,0.747,phishing
8,0.854,0.015,0.154,0.095,9,0.017,0.462,0.402,0.719,-1,0.818,phishing
8,0.818,0.014,0.105,0.133,6.158,0.017,0.474,0.385,0.719,-1,0.724,phishing
8,0.842,0.014,0.133,0.108,7.8,0.017,0.533,0.396,0.719,-1,0.77,phishing
8,0.83,0.014,0.118,0.121,6.882,0.017,0.588,0.39,0.719,-1,0.816,phishing
8,0.83,0.014,0.118,0.121,6.882,0.017,0.588,0.39,0.719,-1,0.788,phishing
8,0.824,0.014,0.111,0.127,6.5,0.017,0.611,0.387,0.719,-1,0.83,phishing
8,0.824,0.014,0.111,0.127,6.5,0.017,0.611,0.387,0.719,-1,0.83,phishing
8,0.801,0.014,0.091,0.151,5.318,0.017,0.682,0.377,0.719,-1,0.814,phishing
8,0.796,0.014,0.087,0.157,5.087,0.017,0.696,0.374,0.719,-1,0.786,phishing
8,0.854,0.015,0.154,0.095,9,0.017,0.769,0.402,0.719,-1,0.958,phishing
8,0.83,0.014,0.118,0.121,6.882,0.017,0.882,0.39,0.719,-1,0.914,phishing
8,0.846,0.012,0.105,0.112,7.526,0.014,0.632,0.408,0,-1,0.827,phishing
8,0.794,0.011,0.067,0.167,4.767,0.014,0.767,0.2,0,-1,0.721,phishing
8,0.794,0.011,0.067,0.167,4.767,0.014,0.767,0.172,0,-1,0.721,phishing
7.938,0.808,0.011,0.074,0.153,5.296,0.014,0.407,0.102,0.563,-1,0.858,phishing
7.917,0.836,0.016,0.143,0.109,7.643,0.019,0.571,0.25,0.719,-1,0.836,phishing
7.917,0.768,0.015,0.08,0.181,4.24,0.019,0.72,0.029,0,-1,0.767,phishing
7.889,0.738,0.019,0.095,0.196,3.762,0.025,0.857,0.009,0.013,-1,0.87,benign
7.875,0.858,0.484,4.6,0.105,8.15,0.564,0.9,0.305,0.398,0.446,0.821,phishing
7.875,0.858,0.484,4.6,0.105,8.15,0.564,0.9,0.326,0.398,0.446,0.821,phishing
7.875,0.855,0.473,4.4,0.108,7.95,0.554,0.9,0.333,0.414,0.466,0.821,phishing
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.556,0.263,0,-1,0.82,phishing
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.505,0.717,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.505,0.717,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.505,0.717,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.495,0.633,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.495,0.633,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.495,0.633,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.484,-1,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.484,-1,-1,0.724,malware
7.875,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.484,-1,-1,0.724,malware
7.875,0.714,0.02,0.095,0.214,3.333,0.029,0.667,0,0,-1,0.862,malware
7.875,0.693,0.02,0.083,0.238,2.917,0.029,0.708,0.218,0.044,-1,0.755,phishing
7.875,0.693,0.02,0.083,0.238,2.917,0.029,0.708,0.228,0.044,-1,0.755,phishing
7.875,0.693,0.02,0.083,0.238,2.917,0.029,0.708,0.208,0.044,-1,0.755,phishing
7.875,0.693,0.02,0.083,0.238,2.917,0.029,0.708,0.198,0.044,-1,0.755,phishing
7.875,0.693,0.02,0.083,0.238,2.917,0.029,0.708,0.168,0.044,-1,0.755,phishing
7.875,0.778,0.022,0.154,0.144,5.385,0.029,0.769,0.211,0,-1,0.818,phishing
