domain_token_count,avgpathtokenlen,tld,domainlength,ArgUrlRatio,argDomanRatio,argPathRatio,NumberofDotsinURL,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_Domain,Entropy_Domain,Entropy_Extension,class
3.000,3.000,3.000,24.000,0.048,0.083,0.182,3.000,0.708,0.000,0.000,-1.000,2.000,0.761,1.000,Defacement
3.000,3.000,3.000,24.000,0.043,0.083,0.133,3.000,0.708,0.000,0.000,-1.000,2.000,0.761,1.000,Defacement
3.000,2.750,3.000,24.000,0.600,2.875,0.821,3.000,0.708,0.043,0.063,0.072,2.000,0.761,0.723,Defacement
3.000,2.750,3.000,24.000,0.600,2.875,0.821,3.000,0.708,0.043,0.063,0.072,2.000,0.761,0.727,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.049,0.075,0.088,2.000,0.761,0.741,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.741,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.741,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.734,Defacement
3.000,2.750,3.000,24.000,0.553,2.375,0.792,3.000,0.708,0.058,0.090,0.105,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.540,2.250,0.783,3.000,0.708,0.030,0.047,0.056,2.000,0.761,0.720,Defacement
3.000,2.750,3.000,24.000,0.549,2.333,0.789,3.000,0.708,0.039,0.061,0.071,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.723,Defacement
3.000,2.750,3.000,24.000,0.549,2.333,0.789,3.000,0.708,0.039,0.061,0.071,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.549,2.333,0.789,3.000,0.708,0.039,0.061,0.071,2.000,0.761,0.736,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.725,Defacement
3.000,2.750,3.000,24.000,0.596,2.833,0.819,3.000,0.708,0.035,0.051,0.059,2.000,0.761,0.723,Defacement
3.000,2.750,3.000,24.000,0.545,2.292,0.786,3.000,0.708,0.040,0.062,0.073,2.000,0.761,0.730,Defacement
3.000,1.333,3.000,24.000,0.054,0.083,0.333,3.000,0.708,0.000,0.000,-1.000,2.000,0.761,0.579,Defacement
3.000,3.000,3.000,20.000,0.053,0.100,0.182,3.000,0.650,0.000,0.000,-1.000,2.000,0.821,1.000,Defacement
3.000,2.750,3.000,20.000,0.049,0.100,0.143,3.000,0.650,0.000,0.000,-1.000,2.000,0.821,1.000,Defacement
3.000,2.500,3.000,20.000,0.640,3.650,0.839,3.000,0.650,0.044,0.060,0.068,2.000,0.821,0.710,Defacement
3.000,2.500,3.000,20.000,0.529,2.300,0.767,3.000,0.650,0.034,0.054,0.065,2.000,0.821,0.727,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.762,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.755,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.769,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.769,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.762,Defacement
3.000,2.500,3.000,20.000,0.549,2.500,0.781,3.000,0.650,0.066,0.100,0.120,2.000,0.821,0.759,Defacement
3.000,2.500,3.000,20.000,0.549,2.500,0.781,3.000,0.650,0.066,0.100,0.120,2.000,0.821,0.774,Defacement
3.000,2.500,3.000,20.000,0.544,2.450,0.778,3.000,0.650,0.056,0.085,0.102,2.000,0.821,0.753,Defacement
3.000,2.500,3.000,20.000,0.549,2.500,0.781,3.000,0.650,0.066,0.100,0.120,2.000,0.821,0.761,Defacement
3.000,2.500,3.000,20.000,0.539,2.400,0.774,3.000,0.650,0.056,0.086,0.104,2.000,0.821,0.756,Defacement
3.000,2.500,3.000,20.000,0.539,2.400,0.774,3.000,0.650,0.056,0.086,0.104,2.000,0.821,0.756,Defacement
3.000,2.500,3.000,20.000,0.539,2.400,0.774,3.000,0.650,0.056,0.086,0.104,2.000,0.821,0.763,Defacement
3.000,2.500,3.000,20.000,0.539,2.400,0.774,3.000,0.650,0.056,0.086,0.104,2.000,0.821,0.756,Defacement
3.000,2.500,3.000,20.000,0.512,2.150,0.754,3.000,0.650,0.024,0.038,0.047,2.000,0.821,0.760,Defacement
3.000,2.750,3.000,20.000,0.567,2.750,0.786,3.000,0.650,0.041,0.061,0.055,2.000,0.821,0.702,Defacement
3.000,2.500,3.000,20.000,0.760,6.500,0.903,3.000,0.650,0.053,0.064,0.069,2.000,0.821,0.638,Defacement
3.000,2.500,3.000,20.000,0.781,7.300,0.913,3.000,0.650,0.048,0.058,0.062,2.000,0.821,0.622,Defacement
3.000,2.500,3.000,20.000,0.705,4.900,0.875,3.000,0.650,0.065,0.083,0.092,2.000,0.821,0.698,Defacement
3.000,2.500,3.000,20.000,0.732,5.600,0.889,3.000,0.650,0.059,0.074,0.080,2.000,0.821,0.670,Defacement
3.000,2.500,3.000,20.000,0.757,6.400,0.901,3.000,0.650,0.053,0.065,0.070,2.000,0.821,0.643,Defacement
3.000,2.500,3.000,20.000,0.786,7.550,0.915,3.000,0.650,0.052,0.062,0.066,2.000,0.821,0.622,Defacement
3.000,2.500,3.000,20.000,0.748,6.100,0.897,3.000,0.650,0.055,0.068,0.074,2.000,0.821,0.654,Defacement
3.000,2.500,3.000,20.000,0.715,5.150,0.880,3.000,0.650,0.069,0.088,0.097,2.000,0.821,0.686,Defacement
3.000,2.500,3.000,20.000,0.687,4.500,0.865,3.000,0.650,0.107,-1.000,-1.000,2.000,0.821,-1.000,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.743,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.741,Defacement
3.000,2.500,3.000,20.000,0.549,2.500,0.781,3.000,0.650,0.077,0.117,0.140,2.000,0.821,0.768,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.737,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.742,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.740,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.721,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.743,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.737,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.727,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.743,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.737,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.732,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.727,Defacement
3.000,2.500,3.000,20.000,0.590,2.950,0.808,3.000,0.650,0.090,0.130,0.153,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.732,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.728,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.737,Defacement
3.000,2.500,3.000,20.000,0.594,3.000,0.811,3.000,0.650,0.099,0.143,0.167,2.000,0.821,0.732,Defacement
3.000,2.500,3.000,20.000,0.664,4.050,0.853,3.000,0.650,0.041,0.055,0.062,2.000,0.821,0.716,Defacement
3.000,2.500,3.000,20.000,0.637,3.600,0.837,3.000,0.650,0.044,0.061,0.069,2.000,0.821,0.732,Defacement
3.000,2.500,3.000,20.000,0.643,3.700,0.841,3.000,0.650,0.052,0.071,0.081,2.000,0.821,0.720,Defacement
3.000,2.500,3.000,20.000,0.664,4.050,0.853,3.000,0.650,0.049,0.066,0.074,2.000,0.821,0.707,Defacement
3.000,2.500,3.000,20.000,0.650,3.800,0.844,3.000,0.650,0.051,0.070,0.079,2.000,0.821,0.713,Defacement
3.000,2.500,3.000,20.000,0.680,4.350,0.861,3.000,0.650,0.047,0.062,0.069,2.000,0.821,0.710,Defacement
3.000,2.500,3.000,20.000,0.661,4.000,0.851,3.000,0.650,0.041,0.056,0.063,2.000,0.821,0.719,Defacement
3.000,2.500,3.000,20.000,0.658,3.950,0.849,3.000,0.650,0.042,0.056,0.063,2.000,0.821,0.727,Defacement
3.000,2.500,3.000,20.000,0.664,4.050,0.853,3.000,0.650,0.041,0.055,0.062,2.000,0.821,0.725,Defacement
3.000,2.500,3.000,20.000,0.727,5.450,0.886,3.000,0.650,0.073,0.092,0.101,2.000,0.821,0.683,Defacement
3.000,2.500,3.000,20.000,0.703,4.850,0.874,3.000,0.650,0.043,0.056,0.062,2.000,0.821,0.697,Defacement
3.000,2.500,3.000,20.000,0.643,3.700,0.841,3.000,0.650,0.052,0.071,0.081,2.000,0.821,0.739,Defacement
3.000,2.500,3.000,20.000,0.388,1.300,0.650,3.000,0.650,0.000,0.000,0.000,2.000,0.821,0.813,Defacement
3.000,2.500,3.000,20.000,0.397,1.350,0.659,3.000,0.650,0.000,0.000,0.000,2.000,0.821,0.824,Defacement
3.000,2.500,3.000,20.000,0.494,2.000,0.741,3.000,0.650,0.025,0.040,0.050,2.000,0.821,0.798,Defacement
3.000,2.500,3.000,20.000,0.735,5.700,0.891,3.000,0.650,0.058,0.073,0.079,2.000,0.821,0.657,Defacement
3.000,2.500,3.000,20.000,0.742,5.900,0.894,3.000,0.650,0.082,0.102,0.110,2.000,0.821,0.668,Defacement
3.000,2.500,3.000,20.000,0.752,6.200,0.899,3.000,0.650,0.055,0.067,0.073,2.000,0.821,0.638,Defacement
3.000,2.500,3.000,20.000,0.735,5.700,0.891,3.000,0.650,0.058,0.073,0.079,2.000,0.821,0.664,Defacement
3.000,2.500,3.000,20.000,0.602,3.100,0.816,3.000,0.650,0.058,0.083,0.097,2.000,0.821,0.730,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.735,Defacement
3.000,2.500,3.000,20.000,0.770,6.850,0.907,3.000,0.650,0.062,0.075,0.080,2.000,0.821,0.635,Defacement
3.000,2.500,3.000,20.000,0.766,6.700,0.905,3.000,0.650,0.051,0.063,0.067,2.000,0.821,0.642,Defacement
3.000,2.500,3.000,20.000,0.766,6.700,0.905,3.000,0.650,0.051,0.063,0.067,2.000,0.821,0.632,Defacement
3.000,2.500,3.000,20.000,0.759,6.450,0.902,3.000,0.650,0.053,0.065,0.070,2.000,0.821,0.636,Defacement
3.000,2.500,3.000,20.000,0.737,5.750,0.891,3.000,0.650,0.058,0.072,0.078,2.000,0.821,0.675,Defacement
3.000,2.500,3.000,20.000,0.602,3.100,0.816,3.000,0.650,0.058,0.083,0.097,2.000,0.821,0.730,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.728,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.728,Defacement
3.000,2.500,3.000,20.000,0.606,3.150,0.818,3.000,0.650,0.067,0.096,0.111,2.000,0.821,0.735,Defacement
3.000,1.333,3.000,20.000,0.061,0.100,0.333,3.000,0.650,0.000,0.000,-1.000,2.000,0.821,0.579,Defacement
3.000,3.000,3.000,24.000,0.048,0.083,0.182,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.000,3.000,24.000,0.027,0.083,0.045,3.000,0.708,0.053,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.000,3.000,24.000,0.027,0.083,0.045,3.000,0.708,0.053,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.000,3.000,24.000,0.027,0.083,0.045,3.000,0.708,0.053,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.032,0.083,0.065,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.400,3.000,24.000,0.035,0.083,0.077,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.750,3.000,24.000,0.038,0.083,0.091,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,3.200,3.000,24.000,0.039,0.083,0.100,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,3.600,3.000,24.000,0.038,0.083,0.091,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.000,3.000,24.000,0.036,0.083,0.083,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.625,3.000,24.000,0.027,0.083,0.045,3.000,0.708,0.000,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.021,0.083,0.032,3.000,0.708,0.085,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.250,3.000,24.000,0.022,0.083,0.032,3.000,0.708,0.086,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,5.000,3.000,24.000,0.018,0.083,0.024,3.000,0.708,0.088,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.357,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.095,-1.000,-1.000,2.000,0.791,-1.000,Defacement
3.000,4.357,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.095,-1.000,-1.000,2.000,0.791,-1.000,Defacement
3.000,4.333,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.286,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.106,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.214,3.000,24.000,0.019,0.083,0.028,3.000,0.708,0.107,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.400,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.090,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.188,3.000,24.000,0.018,0.083,0.024,3.000,0.708,0.097,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.286,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.106,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.714,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.467,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.098,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.400,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.090,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.400,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.090,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.188,3.000,24.000,0.018,0.083,0.024,3.000,0.708,0.097,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.400,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.090,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,3.933,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.125,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.714,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,3.938,3.000,24.000,0.018,0.083,0.026,3.000,0.708,0.101,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.714,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.533,3.000,24.000,0.018,0.083,0.024,3.000,0.708,0.088,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.733,3.000,24.000,0.017,0.083,0.024,3.000,0.708,0.086,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.133,3.000,24.000,0.019,0.083,0.026,3.000,0.708,0.093,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.333,3.000,24.000,0.018,0.083,0.025,3.000,0.708,0.091,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.200,3.000,24.000,0.019,0.083,0.026,3.000,0.708,0.093,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.067,3.000,24.000,0.019,0.083,0.027,3.000,0.708,0.113,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,3.875,3.000,24.000,0.019,0.083,0.026,3.000,0.708,0.120,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.188,3.000,24.000,0.018,0.083,0.024,3.000,0.708,0.097,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,4.933,3.000,24.000,0.017,0.083,0.023,3.000,0.708,0.084,0.000,-1.000,2.000,0.791,1.000,Defacement
3.000,2.333,3.000,24.000,0.049,0.083,0.200,2.000,0.708,0.000,0.000,-1.000,2.000,0.791,0.000,Defacement
3.000,3.000,3.000,21.000,0.051,0.095,0.182,3.000,0.714,0.000,0.000,-1.000,2.000,0.840,1.000,Defacement
3.000,2.667,3.000,21.000,0.053,0.095,0.200,3.000,0.714,0.000,0.000,-1.000,2.000,0.840,0.579,Defacement
3.000,1.667,3.000,21.000,0.057,0.095,0.286,3.000,0.714,0.000,0.000,-1.000,2.000,0.840,1.000,Defacement
2.000,3.000,2.000,27.000,0.044,0.074,0.182,2.000,0.889,0.000,0.000,-1.000,1.000,0.751,1.000,Defacement
2.000,2.667,2.000,27.000,0.500,1.667,0.804,2.000,0.889,0.022,0.036,0.044,1.000,0.751,0.745,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,3.000,2.000,27.000,0.485,1.741,0.746,2.000,0.889,0.041,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,3.000,2.000,27.000,0.479,1.704,0.742,2.000,0.889,0.031,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.571,2.222,0.845,2.000,0.889,0.038,0.057,0.067,1.000,0.751,0.742,Defacement
2.000,2.667,2.000,27.000,0.571,2.222,0.845,2.000,0.889,0.038,0.057,0.067,1.000,0.751,0.742,Defacement
2.000,2.667,2.000,27.000,0.563,2.148,0.841,2.000,0.889,0.019,0.029,0.034,1.000,0.751,0.732,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.516,1.778,0.814,2.000,0.889,0.054,0.086,0.104,1.000,0.751,0.756,Defacement
2.000,2.667,2.000,27.000,0.500,1.667,0.804,2.000,0.889,0.022,0.036,0.044,1.000,0.751,0.720,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.516,1.778,0.814,2.000,0.889,0.054,0.086,0.104,1.000,0.751,0.756,Defacement
2.000,2.667,2.000,27.000,0.516,1.778,0.814,2.000,0.889,0.054,0.086,0.104,1.000,0.751,0.740,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.571,2.222,0.845,2.000,0.889,0.038,0.057,0.067,1.000,0.751,0.747,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.516,1.778,0.814,2.000,0.889,0.054,0.086,0.104,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.505,1.704,0.807,2.000,0.889,0.033,0.054,0.065,1.000,0.751,0.751,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.741,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.757,Defacement
2.000,2.667,2.000,27.000,0.511,1.741,0.810,2.000,0.889,0.043,0.070,0.085,1.000,0.751,0.750,Defacement
2.000,2.667,2.000,27.000,0.654,3.148,0.885,2.000,0.889,0.046,0.063,0.071,1.000,0.751,0.698,Defacement
