domain_token_count,executable,NumberofDotsinURL,Arguments_LongestWordLength,NumberRate_Domain,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,Defacement
3,0,4,-1,0,0,-1,0.83,phishing
3,0,4,-1,0,0,-1,0.83,phishing
3,0,4,-1,0,0,-1,0.83,phishing
3,0,4,-1,0,0,-1,0.83,phishing
3,0,4,-1,0,0,-1,0.83,phishing
3,0,4,-1,0,0,-1,0.829,phishing
3,0,4,-1,0,0,-1,0.822,phishing
3,0,4,-1,0,0,-1,0.821,malware
3,0,4,-1,0,0,-1,0.821,phishing
3,0,4,-1,0,0,-1,0.821,phishing
3,0,4,-1,0,0,-1,0.821,phishing
3,0,4,-1,0,0,-1,0.821,phishing
3,0,4,-1,0,0,-1,0.82,phishing
3,0,4,-1,0,0,-1,0.818,phishing
3,0,4,-1,0,0,-1,0.818,phishing
3,0,4,-1,0,0,-1,0.818,phishing
3,0,4,-1,0,0,-1,0.818,phishing
3,0,4,-1,0,0,-1,0.817,phishing
3,0,4,-1,0,0,-1,0.817,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.816,phishing
3,0,4,-1,0,0,-1,0.814,phishing
3,0,4,-1,0,0,-1,0.813,phishing
3,0,4,-1,0,0,-1,0.811,phishing
3,0,4,-1,0,0,-1,0.81,phishing
3,0,4,-1,0,0,-1,0.81,phishing
3,0,4,-1,0,0,-1,0.81,phishing
3,0,4,-1,0,0,-1,0.81,phishing
3,0,4,-1,0,0,-1,0.81,phishing
3,0,4,-1,0,0,-1,0.808,phishing
3,0,4,-1,0,0,-1,0.808,phishing
3,0,4,-1,0,0,-1,0.808,phishing
3,0,4,-1,0,0,-1,0.808,phishing
3,0,4,-1,0,0,-1,0.806,phishing
3,0,4,-1,0,0,-1,0.806,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.805,phishing
3,0,4,-1,0,0,-1,0.803,phishing
3,0,4,-1,0,0,-1,0.803,phishing
3,0,4,-1,0,0,-1,0.802,phishing
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,malware
3,0,4,-1,0,0,-1,0.801,phishing
3,0,4,-1,0,0,-1,0.801,phishing
3,0,4,-1,0,0,-1,0.801,phishing
3,0,4,-1,0,0,-1,0.801,phishing
3,0,4,-1,0,0,-1,0.801,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.798,phishing
3,0,4,-1,0,0,-1,0.797,phishing
3,0,4,-1,0,0,-1,0.797,phishing
3,0,4,-1,0,0,-1,0.796,malware
3,0,4,-1,0,0,-1,0.796,phishing
3,0,4,-1,0,0,-1,0.795,phishing
3,0,4,-1,0,0,-1,0.795,phishing
3,0,4,-1,0,0,-1,0.794,phishing
3,0,4,-1,0,0,-1,0.793,phishing
3,0,4,-1,0,0,-1,0.792,phishing
3,0,4,-1,0,0,-1,0.792,phishing
3,0,4,-1,0,0,-1,0.792,phishing
3,0,4,-1,0,0,-1,0.791,phishing
3,0,4,-1,0,0,-1,0.79,phishing
3,0,4,-1,0,0,-1,0.79,phishing
3,0,4,-1,0,0,-1,0.79,phishing
3,0,4,-1,0,0,-1,0.79,phishing
3,0,4,-1,0,0,-1,0.789,phishing
3,0,4,-1,0,0,-1,0.789,phishing
3,0,4,-1,0,0,-1,0.789,phishing
3,0,4,-1,0,0,-1,0.788,phishing
3,0,4,-1,0,0,-1,0.788,phishing
3,0,4,-1,0,0,-1,0.788,phishing
3,0,4,-1,0,0,-1,0.788,phishing
3,0,4,-1,0,0,-1,0.787,phishing
3,0,4,-1,0,0,-1,0.787,phishing
3,0,4,-1,0,0,-1,0.785,phishing
3,0,4,-1,0,0,-1,0.783,phishing
3,0,4,-1,0,0,-1,0.782,phishing
3,0,4,-1,0,0,-1,0.782,phishing
3,0,4,-1,0,0,-1,0.782,phishing
3,0,4,-1,0,0,-1,0.781,phishing
3,0,4,-1,0,0,-1,0.781,phishing
3,0,4,-1,0,0,-1,0.78,phishing
3,0,4,-1,0,0,-1,0.78,phishing
3,0,4,-1,0,0,-1,0.78,phishing
3,0,4,-1,0,0,-1,0.78,phishing
3,0,4,-1,0,0,-1,0.777,phishing
3,0,4,-1,0,0,-1,0.777,phishing
3,0,4,-1,0,0,-1,0.775,phishing
3,0,4,-1,0,0,-1,0.775,phishing
3,0,4,-1,0,0,-1,0.774,malware
3,0,4,-1,0,0,-1,0.774,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,malware
3,0,4,-1,0,0,-1,0.773,phishing
3,0,4,-1,0,0,-1,0.773,phishing
3,0,4,-1,0,0,-1,0.769,phishing
3,0,4,-1,0,0,-1,0.769,phishing
3,0,4,-1,0,0,-1,0.768,phishing
3,0,4,-1,0,0,-1,0.767,phishing
3,0,4,-1,0,0,-1,0.767,phishing
3,0,4,-1,0,0,-1,0.766,phishing
3,0,4,-1,0,0,-1,0.766,phishing
3,0,4,-1,0,0,-1,0.766,phishing
3,0,4,-1,0,0,-1,0.758,phishing
3,0,4,-1,0,0,-1,0.753,phishing
3,0,4,-1,0,0,-1,0.751,phishing
3,0,4,-1,0,0,-1,0.75,phishing
3,0,4,-1,0,0,-1,0.749,phishing
3,0,4,-1,0,0,-1,0.748,phishing
3,0,4,-1,0,0,-1,0.748,phishing
3,0,4,-1,0,0,-1,0.748,phishing
3,0,4,-1,0,0,-1,0.748,phishing
3,0,4,-1,0,0,-1,0.747,phishing
3,0,4,-1,0,0,-1,0.747,phishing
3,0,4,-1,0,0,-1,0.746,phishing
3,0,4,-1,0,0,-1,0.746,phishing
3,0,4,-1,0,0,-1,0.746,phishing
3,0,4,-1,0,0,-1,0.745,phishing
3,0,4,-1,0,0,-1,0.745,phishing
3,0,4,-1,0,0,-1,0.743,phishing
3,0,4,-1,0,0,-1,0.738,phishing
3,0,4,-1,0,0,-1,0.736,phishing
3,0,4,-1,0,0,-1,0.736,phishing
3,0,4,-1,0,0,-1,0.735,phishing
3,0,4,-1,0,0,-1,0.735,phishing
3,0,4,-1,0,0,-1,0.735,phishing
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.733,Defacement
3,0,4,-1,0,0,-1,0.719,phishing
3,0,4,-1,0,0,-1,0.715,phishing
3,0,4,-1,0,0,-1,0.667,phishing
3,0,4,-1,0,0,-1,0.64,phishing
3,0,4,-1,0,-1,-1,0.832,phishing
3,0,4,-1,0,-1,-1,0.83,Defacement
3,0,4,-1,0,-1,-1,0.83,Defacement
3,0,4,-1,0,-1,-1,0.83,Defacement
3,0,4,-1,0,-1,-1,0.83,Defacement
3,0,4,-1,0,-1,-1,0.793,phishing
3,0,4,-1,0,-1,-1,0.782,malware
3,0,4,-1,0,-1,-1,0.782,malware
3,0,4,-1,0,-1,-1,0.782,malware
3,0,4,-1,0,-1,-1,0.778,phishing
3,0,4,-1,0,-1,-1,0.758,phishing
3,0,3,28,0.063,0,0.028,0.832,benign
3,0,3,23,0.063,0,0.031,0.832,benign
3,0,3,23,0.063,0,0.03,0.832,benign
3,0,3,22,0.063,0,0,0.832,benign
3,0,3,22,0,0,0,0.83,malware
3,0,3,22,0,0,0,0.83,malware
3,0,3,21,0.2,0,0,0.88,spam
3,0,3,20,0,0.061,0.055,0.821,Defacement
3,0,3,19,0,0.031,0.036,0.857,Defacement
3,0,3,19,0,0.016,0.019,0.788,Defacement
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,19,0,0,0,0.82,malware
3,0,3,18,0,0.528,0.563,0.82,phishing
3,0,3,18,0,0.5,0.536,0.832,phishing
3,0,3,18,0,0.042,0.046,0.851,phishing
3,0,3,17,0,0.056,0.066,0.745,Defacement
3,0,3,17,0,0.056,0.066,0.745,Defacement
3,0,3,17,0,0.056,0.066,0.745,Defacement
3,0,3,17,0,0.048,0.057,0.782,Defacement
3,0,3,17,0,0.037,0.045,0.797,Defacement
3,0,3,17,0,0.034,0.042,0.857,Defacement
3,0,3,17,0,0.032,0.038,0.745,Defacement
3,0,3,16,0.063,0,0.043,0.832,benign
3,0,3,16,0,0.235,0.286,0.772,spam
3,0,3,16,0,0.129,0.143,0.721,Defacement
3,0,3,16,0,0.129,0.143,0.721,Defacement
3,0,3,16,0,0.129,0.143,0.721,Defacement
3,0,3,16,0,0.126,0.143,0.721,Defacement
3,0,3,16,0,0.124,0.139,0.721,Defacement
3,0,3,16,0,0.106,0.12,0.721,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.079,0.088,0.808,Defacement
3,0,3,16,0,0.048,0.058,0.808,Defacement
3,0,3,16,0,0.034,0.041,0.808,Defacement
3,0,3,16,0,0.034,0.041,0.721,Defacement
3,0,3,16,0,0.033,0.039,0.784,Defacement
3,0,3,16,0,0.016,0.02,0.788,Defacement
3,0,3,16,0,-1,-1,0.808,Defacement
3,0,3,16,0,-1,-1,0.808,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,16,0,-1,-1,0.721,Defacement
3,0,3,15,0.143,0.062,0.07,0.798,Defacement
3,0,3,15,0.143,0.062,0.07,0.798,Defacement
3,0,3,15,0.143,0.062,0.07,0.798,Defacement
3,0,3,15,0.143,0.047,0.056,0.798,Defacement
3,0,3,15,0.143,0.047,0.056,0.798,Defacement
3,0,3,15,0.143,0.047,0.056,0.798,Defacement
3,0,3,15,0.143,0.036,0.044,0.798,Defacement
3,0,3,15,0.143,0.036,0.044,0.798,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.097,0.115,0.73,Defacement
3,0,3,15,0,0.082,0.098,0.73,Defacement
3,0,3,15,0,0.073,0.083,0.775,Defacement
3,0,3,15,0,0.073,0.083,0.775,Defacement
3,0,3,15,0,0.073,0.083,0.775,Defacement
3,0,3,15,0,0.073,0.083,0.775,Defacement
3,0,3,15,0,0.073,0.083,0.73,Defacement
3,0,3,15,0,0.073,0.083,0.73,Defacement
3,0,3,15,0,0.073,0.083,0.73,Defacement
3,0,3,15,0,0.071,0.083,0.73,Defacement
3,0,3,15,0,0.071,0.083,0.73,Defacement
3,0,3,15,0,0.071,0.083,0.73,Defacement
3,0,3,15,0,0.07,0.091,0.783,Defacement
3,0,3,15,0,0.062,0.073,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.062,0.07,0.775,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.058,0.068,0.73,Defacement
3,0,3,15,0,0.048,0.063,0.73,Defacement
3,0,3,15,0,0.048,0.058,0.775,Defacement
3,0,3,15,0,0.048,0.058,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.047,0.056,0.775,Defacement
3,0,3,15,0,0.036,0.044,0.775,Defacement
3,0,3,15,0,0.036,0.044,0.775,Defacement
3,0,3,15,0,0.036,0.044,0.73,Defacement
3,0,3,15,0,0.029,0.033,0.73,Defacement
3,0,3,15,0,0.028,0.033,0.73,Defacement
3,0,3,15,0,0.027,0.031,0.73,Defacement
3,0,3,15,0,0,0,0.88,spam
3,0,3,15,0,0,0,0.88,spam
3,0,3,14,0.2,0.027,0.032,0.88,spam
3,0,3,14,0,0.103,0.121,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.091,0.104,0.808,Defacement
3,0,3,14,0,0.09,0.105,0.808,Defacement
3,0,3,14,0,0.078,0.09,0.808,Defacement
3,0,3,14,0,0.078,0.09,0.808,Defacement
3,0,3,14,0,0.078,0.09,0.808,Defacement
3,0,3,14,0,0.076,0.089,0.808,Defacement
3,0,3,14,0,0.075,0.088,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.071,0.083,0.808,Defacement
3,0,3,14,0,0.069,0.081,0.808,Defacement
3,0,3,14,0,0.065,0.075,0.808,Defacement
3,0,3,14,0,0.063,0.075,0.808,Defacement
3,0,3,14,0,0.063,0.072,0.808,Defacement
3,0,3,14,0,0.063,0.072,0.808,Defacement
3,0,3,14,0,0.063,0.072,0.808,Defacement
3,0,3,14,0,0.061,0.071,0.808,Defacement
3,0,3,14,0,0.056,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.054,0.065,0.808,Defacement
3,0,3,14,0,0.053,0.064,0.808,Defacement
3,0,3,14,0,0.053,0.064,0.808,Defacement
3,0,3,14,0,0.053,0.061,0.818,Defacement
3,0,3,14,0,0.048,0.058,0.808,Defacement
3,0,3,14,0,0.048,0.058,0.808,Defacement
3,0,3,14,0,0.048,0.058,0.808,Defacement
3,0,3,14,0,0.048,0.057,0.808,Defacement
3,0,3,14,0,0.048,0.057,0.808,Defacement
3,0,3,14,0,0.048,0.057,0.808,Defacement
3,0,3,14,0,0.041,0.047,0.808,Defacement
3,0,3,14,0,0.041,0.047,0.808,Defacement
3,0,3,14,0,0.041,0.047,0.808,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.04,0.046,0.818,Defacement
3,0,3,14,0,0.039,0.043,0.743,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.029,0.033,0.818,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.028,0.033,0.743,Defacement
3,0,3,14,0,0.027,0.032,0.863,malware
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.027,0.031,0.818,Defacement
3,0,3,14,0,0.025,0.033,0.767,malware
3,0,3,14,0,0.017,0.02,0.788,Defacement
3,0,3,14,0,0.014,0.017,0.818,Defacement
3,0,3,14,0,0.014,0.017,0.818,Defacement
3,0,3,14,0,0.014,0.017,0.818,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0.014,0.017,0.743,Defacement
3,0,3,14,0,0,0,0.832,phishing
3,0,3,13,0.143,0.067,0.08,0.798,Defacement
3,0,3,13,0.063,0,0.045,0.832,benign
3,0,3,13,0,0.295,0.32,0.801,spam
3,0,3,13,0,0.295,0.32,0.801,spam
3,0,3,13,0,0.288,0.314,0.801,spam
3,0,3,13,0,0.283,0.308,0.801,spam
3,0,3,13,0,0.277,0.301,0.801,spam
3,0,3,13,0,0.277,0.301,0.801,spam
3,0,3,13,0,0.274,0.298,0.801,spam
3,0,3,13,0,0.268,0.291,0.801,spam
3,0,3,13,0,0.268,0.291,0.801,spam
3,0,3,13,0,0.268,0.291,0.801,spam
3,0,3,13,0,0.265,0.288,0.801,spam
3,0,3,13,0,0.265,0.288,0.801,spam
3,0,3,13,0,0.265,0.288,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.259,0.282,0.801,spam
3,0,3,13,0,0.257,0.279,0.801,spam
3,0,3,13,0,0.257,0.279,0.801,spam
3,0,3,13,0,0.252,0.275,0.801,spam
3,0,3,13,0,0.252,0.275,0.801,spam
3,0,3,13,0,0.252,0.275,0.801,spam
3,0,3,13,0,0.25,0.272,0.801,spam
3,0,3,13,0,0.25,0.272,0.801,spam
3,0,3,13,0,0.25,0.272,0.801,spam
3,0,3,13,0,0.25,0.272,0.801,spam
3,0,3,13,0,0.25,0.272,0.801,spam
3,0,3,13,0,0.248,0.269,0.801,spam
3,0,3,13,0,0.248,0.269,0.801,spam
